<username> thanks! confirm number just dmed  appreci any help!,positive,0
<username> thank   ,positive,0
<username> my fav!!!!,positive,0
<username> receiv my bag  i appreci take care of the matter and follow up!,positive,0
<username> not just refund  but for those of us who are on vacat to get a free room night to make up for make us sleep in dia,positive,0
<username> lolol <username>  ,positive,0
<username> new plane  #gogo  easi power for laptop  iphon  just miss a good boat style swivel cup holder for my #dietcok #happyfli,positive,0
<username> everi unit flight between saipan and guam is an adventure! you never know when <username> old plane will be oper   ,positive,0
"<username> thank for forc me to check  in my carri   on luggag  that is exactli why i spent extra money on ""travel size"" toiletri",positive,0
<username> got it right with the safeti demonstration! corpor but funni  reserv but not corni  as a… http   t co lwotkiekgu,positive,0
<username> let hope it stay that way big thank to your ground outsid crew all across the us the last month  great fb post yesterday ,positive,0
<username> appreci the sentiment and you were abl to get me off the ground still miss connect,positive,0
<username> melinda in reserv in greensboro nc is an absolut jewel thank her for me she's amazing!!!,positive,0
<username> you all work hard at make sure thing flow smoothli  keep posit ,positive,0
<username> thank you!! 😊,positive,0
hey <username> you've upgrad me on a    hour intern flight  i forgiv you     thank you!,positive,0
<username> free booz for the bach parti would make it better!  ord  &gt msi #delay #again   we will enjoy either way   thanks!,positive,0
<username> thank,positive,0
<username> same exact flight too  love jetblu  realli want to fli with ya'll  but that' a littl pricey for basic  not mint   bo to sfo ,positive,0
<username> i miss you too  work has taken me out of philli  i’v been on flight      from bo —&gt  phl so mani time i should have a re  seat,positive,0
<username> thank you  been tri for two day to set this up ,positive,0
<username> thank very much! i got thru on the phone &amp  everyth is fine  just love the websit &amp  app ! thank for work on it!,positive,1
<username> done  thank you!,positive,0
<username> wow~thx for think of us  greg! heard #sobewff was amazing! we'v heard the same about <username>  ps thx for the info  #teamnkh,positive,0
<username> i continu to be amaz by the amaz custom servic   thank you swa!,positive,0
<username>   just book trip to cancun   ❤️ no baggag fee  but need to have more flight time option,positive,0
<username> no worri   after everyon board  the cushion were brought in  took a while  but they made it here ,positive,0
<username> i'll make sure he' done that  thank for the help  thi is a huge race for him and just tri to make sure it goe smoothli  peac,positive,0
<username> shout out to all the ground crew work in the cold! thank for what y'all do   &amp  social media team for custom servic ,positive,0
<username> <username> flt     emer stop in albuqu for a heart condit  crew was awesom  pilot was maverick on the divert ,positive,0
<username> aww cool! it' nice to know they are still up above my head then  one of my fave ,positive,0
<username> thank for the respons   when is the next flight after the      flight?,positive,0
<username> thank you  ani help is appreci ,positive,0
<username> love it!,positive,0
<username> thank to your team for deal with flight      to houston ,positive,0
<username> <username> <username>  i'm ladi gaga!!! she is amazing! 😊,positive,0
<username> thank  that would be awesom ,positive,0
<username>  flight book problem last second flight for next week from sfo  to san any chanc you want to gift me a promo code sinc i love you guy,positive,0
<username> awesome! flight #    out of philli on tuesday  parti in row    if you're interest ,positive,0
<username> <username> i'm fli your #fabul #seduct sky again! u take all the #stress away from travel http   t co ahlxhhkiyn,positive,0
<username> <username> ok we will! thank you!!!,positive,0
“<username>  <username> o” thank you for that elabor respons,positive,0
<username> so glad u guy do busi w  more class than ur competitor <username> 😏,positive,0
<username> best airlin 👌,positive,0
<username> ewr agent barbara was fabul and an exampl of cust  serv  a pleasur talk to you😊 http   t co kmquli g e,positive,0
<username> thanks!,positive,0
<username> thank for great servic in newark  seat fix and i was seat with my daughter! fab land in fort myers!,positive,0
<username> thank  i will use the extra time to do some more shopping! did somebodi say duti free?,positive,0
<username> i’m look forward to watch the oscar on my flight home tomorrow  i might even get someth bubbl to drink!   ,positive,0
<username> <username> you will!! everi chanc i get! thank for keep me exec platinum ,positive,0
<username>   blueman brought tear to my eye  jetblue' s commit to give back to the crewmemb and the commun is aww inspiring!,positive,0
<username> big thank to ms  winston for assist me over the phone with a baggag claim issu today  she realli went the extra mile!,positive,0
<username> thank you,positive,0
<username> beyond readi,positive,0
<username> had me at their safeti video       http   t co cqmm nue m  love my first cross countri flight  #livewelltravel #sytycd,positive,0
<username> thanks! a respons is better than noth at all {ahem  <username>,positive,0
<username> doing a good thing  hold flight for a few for    peep on late flight connect flight  we'll still make destin on time,positive,0
<username> on      denver ap  gate b    destin santa fe   agent ashley did an amaz job in the face of an angri travel  kudo ,positive,0
<username> keep up the good work   got me to my destin safe and on time today,positive,0
<username>   thank to the agent board       atl au  left my wallet on the inbound  he found it for me!,positive,0
<username> everything' good now brothaaaaaa,positive,0
<username> thank  i appreci your prompt respons ,positive,0
thank you for your help  shannon! great custom servic  <username> ,positive,0
<username> thank for slow the inbound plane down so that we didn't need to worri about      eyw being late flight  great holz ahead  cheers! 😀,positive,0
<username>   apolog accepted! #customerservicewin #itravelalot http   t co z znfwkkwp,positive,0
<username> thanks!,positive,0
<username> the folk at the execut platinum desk are great pro   they understand my displeasur with chang fee and switch to sw ,positive,0
<username> thanks! made it safely! http   t co kcqebeej s,positive,0
"<username> that would help! or how about integr it into the app so i can just ""activate"" it and surf   ",positive,0
i appreci the repli  rt <username>  <username> we’r so sorri to keep you wait  laura  an agent will be with you shortli   ^cb,positive,0
<username> ye  they did  must have fix the broken ramp  thanks!,positive,0
<username> show us their sens of humor with these tongu in cheek flight etiquett video  http   t co gguaa jvdf,positive,0
<username> man i can't wait to book my ticket now! thank jp you're a life sabe,positive,0
<username> <username> that' a great fa right there ,positive,0
<username> thankyou    ❤️,positive,0
<username> just had a great flight #     with damion! he was the best #damionflight    ,positive,0
<username> is the best  case and point  http   t co ucvnilmb x <username>     #happybirthday,positive,0
<username> the crew of      has been great to us today  travel from ft  lauderdal to louisvil with   kid   and under  thanks!✈️✈️,positive,0
<username> got it  thanks!,positive,0
i know you have a lot of baggag    but i want you to know i realli enjoy being insid you  <username> #jetba,positive,0
<username> great flight into pvd  smallest plane i have ever been on and smoothest land ever!,positive,0
<username> final take off! la fll sju #letsgo,positive,0
<username> great trip today!  thank to the crew fli us home  they were fantastic! http   t co sk w xqaqb,positive,0
<username> its all good  flight eventu took off  and land safe  oh  and i got the free cup o wine  thx,positive,0
<username> thank you  and thank for being so accommod ,positive,0
<username> you guy continu to impress  your crew @ mco gate  help our famili with seat issu  #profession,positive,0
<username> incred pr team  👏👏👏👏,positive,0
<username> i hope i can be apart of the team with this job opening!,positive,0
<username> veri nice done  👏,positive,0
<username> aww thank aa  dfw was on gma up here this am  so i understand   btw a a is my airlin when im abl to trv  love you guy   ,positive,0
<username> you're my earli frontrunn for best airline! #oscar    ,positive,0
<username> wait on my flight right now  thanks!!,positive,0
<username> you got yourselves hot ladi fli the air for life #loyal,positive,0
<username> will the kudo to capt  herman be relay to his chief pilot or should i be email someone?,positive,0
<username> still love you guy  but get me to vega already! ☀️🌴✈️🍸🎲,positive,0
<username> thank for the effort  i can get the earliest  though i will make a complaint for a refund as i am lose one busi day tomorrow,positive,0
<username> and thanks!,positive,0
<username> send thank to employe freddi in phl admir club a east for allow me to give a day pass to my sibl stuck there today ,positive,0
<username> how about some free drink on the flight back for the free promo?,positive,0
<username> pleas send me the link email to formal compliment iren in slc on some of the best custom servic ever  #paxex,positive,0
<username> you reimburs everyon on the flight a portion of their ticket  i still love jetblue! best american airline!,positive,0
<username> thank you! ❤️❤️❤️ you guys!,positive,0
<username> beauti day in seattle! http   t co iqu ppvq s,positive,0
<username> <username> haha  you didn’t disappoint  well done  #jvmchat,positive,0
<username> thnx,positive,0
<username> thank you  i will address it with them,positive,0
awesome! rt <username>  watch nomin film at        feet  #meetthefleet #oscar http   t co dnstitrzwi,positive,0
<username> ha!  you'r fun ,positive,0
<username> me too  despit the chao  i'm still grate for a flight home ✈️,positive,0
<username> we'r pull off the runway now! make new friend with seat mate  thank for the respons cb ,positive,0
<username> just sent anoth   drink coupon    i think i have over    coupon now  free drink anyone?,positive,0
<username> sure did! onli wait about   min  yay!,positive,0
<username> it was custom servic like i have never seen before!  kudo to your organ ,positive,0
<username> thank you for the repli   i will fill out the form and submit it as request   good to know you're pay attention!,positive,0
<username> i see what you did there   ,positive,0
<username> flight       bna rdu had the most excel crew today,positive,0
<username> thank   the great servic  staff  let me chang my flight   time for free! pvd to the sky for me alway on swa!,positive,0
<username> think you have great peopl work for you ,positive,0
<username> thank to the whole team for an on time flight despit inclement weather http   t co eqepkkpsxm,positive,0
<username> why thank you!! yayayay!!,positive,0
<username> big up the pilot of     for turn  hr on the tarmac to just a   min delay arriv,positive,0
<username> <username> well here we go,positive,0
<username> so far so good  just step down in denver  next stop portland!,positive,0
<username> look cool,positive,0
<username> i dm'd my confirm code    thank again for your help! mommi  daddi  and kid appreci it!,positive,0
<username> thank you for integr with passbook on io  it all work so much better now!!!,positive,0
<username> haha  ty  do you know what time that lane open at logan?,positive,0
<username> sit on a plane in philadelphia for over    minut wait just to get off the plane  great service!,positive,0
<username> we will   sunday! just a few day away,positive,0
<username> dming you now! big thank ,positive,0
<username> you guy rock!! http   t co la   zaoay,positive,0
<username> thx for the grand view today! flt      seatac to phx  #grandcanyon #arizona #wow #love #photographi http   t co d pqouatdf,positive,0
<username> thank you!,positive,0
<username> great will do once i land in jfk,positive,0
<username> look out for fli rock this time! it' a bird it's a plane! nah never mind it's just a rock   ,positive,0
<username> denver baggag handler you total impress us today  our lung bare made the run to connect but our bag had no problem! #den,positive,0
<username> on my flight today from rsw to grr i was abl to snag a free sw agent to check for me  it look like we are  final  all set ,positive,0
<username> hi! i ❤️ your compani and fli all the time  i was wonder if you could pleas share this link &amp  read! http   t co lo lghpcdu,positive,0
<username> reserv agent on the phone did a great job ,positive,0
<username> <username> friendliest employe,positive,0
<username> custom servic at its finest,positive,0
<username> final got through and they were very help  appreci it!,positive,0
<username> when are you put some great deal from pdx to la or from la to pdx show me your love! http   t co eniqg buzj,positive,0
<username> i knew there was a reason u were my favorit airlin  just read you answer on twitter in globe this morn  great job,positive,0
<username> like http   t co vpqem  xuq,positive,0
<username> <username>     luv swa myself and my employe use you always!!,positive,0
<username> beauti  thank a ton!,positive,0
<username> no worri  delay was minor and dealt with nice  it was captain of flight      by the way ,positive,0
<username> look forward to fli with you guy as well !!,positive,0
look forward to use passbook when i fli  <username> in a few weeks!,positive,0
<username> hi! i just saw a black histori month commerci on tv &amp  im excited! in support of this month will you all grant me   free trip,positive,0
<username> great trip on      yesterday   outstand flight attend,positive,0
<username> <username> you   togeth are the best part of flying!,positive,0
<username> excit time ahead! 😁🎉,positive,0
<username> eventu the call got through  not sure what chang  thank you a lot though!,positive,0
<username> love it  take <username> on in their backyard! consum win when biz compet ,positive,0
<username> thanks! sent you dm re  baggag issu ,positive,0
<username> i love you guys! had to take a few other airlin this week   make me love and appreci y'all so much more! #onlywaytofli,positive,0
<username> thank for take it up a notch!! leinenkugel #craftbeer #goodflight @ norfolk… http   t co tgsljjn g ,positive,0
<username> great flight yesterday from msi to aus!! thank you for such great safeti servic and beauti skies!! http   t co x eqyahfvz,positive,0
<username> i can't wait to hear back from you regard the internship opportunity! 😊,positive,0
"<username> <username> <username>       mom    career    day trip to la  #intuitlif #leanin http   t co  qjbcv jzq"" #southwestairlin",positive,0
<username> as u might imagin  this former pilot was particularli touch by the gestur  pleas let the fo know #keepingtraditionsal,positive,0
<username> thank for listening! i definit was not the only person in line who thought it was absurd ,positive,0
happi #tt to my friend <username>   hope the weather isn't caus you too mani headach ,positive,0
<username> we have just land  thank you anyway  btw  flight staff on flight     were wonder despit their full day and heavi load ,positive,0
<username> <username> thanks!,positive,0
<username>      got us to lga safe  thank for take the time to make the plane safe before flying!,positive,0
<username> thank you  they are process my refund ,positive,0
<username> thank for the follow up  so glad to get my bag back ,positive,0
<username> jason          at gate #  in san made my afternoon!!! #southwestairlin #stellarservic #thanks!,positive,0
<username> thank  they did not charg anyth in the end so all is good ,positive,0
<username> thank for the follow up   i appreci it ,positive,0
<username> thank so much!,positive,0
<username> they let us know in advanc of the reboot  ye    thank for the attentiveness!,positive,0
<username> thank you  i left my ipad on a plane  fill out a lost and found form  yall found it and ship it back  thank you #flysw,positive,0
<username> in miami and the  agent rachel wong and marisol pimentel were very  pleasant in a world of chao a big  thank u,positive,0
<username> brandi zabsonr in denver deserv a rais for bring delight into a terribl travel situat  big up http   t co tk aopdtsq,positive,0
<username> i should be fine  they automat chang my connect flight for me so i wouldn't miss it  a  work ,positive,0
<username> marsha m  at myrtl beach is the greatest! she deserv all the respect and prais there is! #thankyouforeveryth,positive,0
<username> went to custom servic kiosk and they were abl to help out! still thank for follow up!,positive,0
<username> your plane are realli pretti  just thought u should know that    ,positive,0
<username> thank for share these photos! round of applaus for your crews! we appreci all their hard work ,positive,0
<username> credit to you for repli   i’ll look forward to hope one of those     on my flight home tonight   ,positive,0
<username> we were abl to get on the moon flight! just got to our hotel in puerto rico! thank you!,positive,0
<username>      smf to jfk!,positive,0
<username> thank you     you do the same!!,positive,0
<username> thank you! i wish the ladi in littl rock had told me that in the morn when i ask her,positive,0
<username> i would go to la vega  it is gorgeou and i go there everi year and i fli with you guy vega is gorgeou &amp  so much to do there 🌴,positive,0
<username> he thank you  anyth you can do to help  would any further inform help in the process?,positive,0
<username> gate agent jan l at phoenix was at least abl to get my younger daughter seat near my wife  thank you!,positive,0
<username> ok thank  safeti first ,positive,0
<username> open seat is like an open marriag  there' so much love for strangers!,positive,0
<username> see your worker time in and time out go above and beyond is why i love fli with you guy  thank you!,positive,0
<username> though i work for anoth major airlin   i love your black histori month commerci  i thank you ,positive,0
<username> you definit will!,positive,0
<username> flew from sdf to atl to tampa on delta  left earli  arriv earli  crew help  wifi worked!!,positive,0
<username> ok  thank you ,positive,0
<username> no worri even though i was talk about seat assign   ,positive,0
<username> pleas keep emili at you gso airport ticket on staff she is amaz,positive,0
<username> alway enjoy my time  now on the plane to dfw!,positive,0
<username> was just at t  a littl over a month ago  <username> you guy are great thank for everything!,positive,0
<username> thank for respond ,positive,0
<username> <username> statement wasn't sent yesterday like jeanin said  after i even call last night as well  again  excel servic,positive,0
<username> they are all  pilot  fa and ground personnel doing a great job  weather is to blame    who do i talk to about that   ,positive,0
<username> scott is the best!!! thank yo from the bottom of my heart💕#destinationdragon with friend in la <username> see u friday,positive,0
thi is so smart it make me angri mt <username>  we’v partner with <username> to bring you free digit access onboard! http   t co  liwecaso,positive,0
<username> ok thank,positive,0
<username> ye pleas    how do we get that companion pass?,positive,0
<username> you will match my #americanairlin status? cool!,positive,0
<username> bo  everyth current now  thank for the follow up,positive,0
<username> kudo for not cancel flightl flight from dfw this morn    unit usual first to panic   ,positive,0
<username> it' all good  thanks!,positive,0
<username> thank,positive,0
<username> i will tri that  thanks! if all els fail i will just do the old fashion method tomorrow morn ,positive,0
<username> thank you for the jetblu credit  nice save    ,positive,0
<username> that' brilliant thankyou so much  is it class as part of carryon?,positive,0
<username> why are you alway so amazing! #jetblu #trueblu http   t co iimtjxcvlg,positive,0
<username> my email is my twitter handl follow by gmail ☺👍👍,positive,0
<username> i'v dm'd you  thanks!,positive,0
<username> flight booked! head out to california with the <username> team for  <username> on march    ! can't wait! #expowest,positive,1
<username>  i use to alway fli southwest ,positive,0
<username> these are some awesom photo  thank for sharing! 😁,positive,0
<username> got back eventually! wa a rollercoast  onc i got to the airport &amp  got to speak to someon thing got fix very quick ,positive,0
<username> shavon at custom servic desk in charlott was fantastic! so help and smile evn after what sound like long day reward her,positive,0
<username> thank for the $    credit because of the  hr delay  i can tell custom servic mean a lot to you #thank,positive,0
<username> again  pleas accept my apolog for my lame  childish tweet  you didn't deserv that  &amp  i remain a loyal sw customer!,positive,0
<username> thank you! see y'all soon! i'm excit to see the expans of destin  spread those wings!,positive,0
<username> just go ahead and start the scaveng hunt after   pm today when work is over    #destinationdragon,positive,0
<username> board the back of the airplan first  like a boss  #sosmart #jetblu #frequentflyerappreci #alsoyayforsnack,positive,0
<username> sure  thank you!,positive,0
<username> i appreci your prompt respons ,positive,0
<username>   amaz custom  servic  again! 💕💕 raeann in sf   she's the best! #customerservic #virginamerica #fli,positive,0
<username> thank great recap  i wouldn't have been abl to sleep!  i was nervou the bad guy was get away  😉,positive,0
<username> <username> ah ha! i misread the end date as being      not       thank for clarifi   ,positive,0
<username> such a suprise! new vaniti kit set for frequent travel 😀 thank you aa! http   t co fa nygn ux,positive,0
nice rt <username>  the man of steel might be faster  but we have wifi – just say  #sciencebehindtheexperi http   t co fgrbpazsix,positive,0
<username> you are the best!!! follow me pleas  🙏🙏🙏✌️✌️✌️🙏🙏🙏,positive,0
eliza &amp  i cheat on u <username> with <username> &amp  it was a love flight  but we'll be back! lots!,positive,0
<username> thank you for respond rather quickli btw,positive,0
<username> #fattuesday great job celebr #mardigra today at atlanta airport  anoth reason i'm nut for you! http   t co  wbzorrn c,positive,0
<username> sw rock  thank for the repli and the follow  rebook earlier flight!,positive,0
<username> congratulations!,positive,0
<username> vega  san francisco  baltimor  san diego and philadelphia so far! i'm a very frequent busi travel ,positive,0
<username> <username> and this is why i love fli southwest  excel servic  and you don't take yourselves too seriously!,positive,0
<username>   hour and    degre differ  ye please!!  mht to mco <username>     http   t co mraw qdw d,positive,0
<username> flight experi r often frustrat  but  day on ua     from chi to wpg flight attend april was #amazing! she'   of the best!,positive,0
<username> amazingli awesom custom servic from your reserv agent tonight  help correct a mistak  i so love this airlin    ,positive,0
<username> <username> wonder fc fa on flight      pre dawn!  nice start to the day!,positive,0
<username> thank you for having flight go out of nashville! you guy rock! #disneyprincesshalfmarathon #girlsweekend #bff,positive,0
"<username> i like "" follow <username> """,positive,0
<username> thanks! just dmed hn ,positive,0
<username> thank you for help and quick respons,positive,0
<username> attend to and correct my complaint via twitter  whoa  thi is the brave  new world we live in  thank you  american air   ,positive,0
<username> never let me down!!!,positive,0
<username> been with my gf for    yr  she's from sf &amp  i live in tulsa  swa alway take me there to see my love! #southwestluvsweep,positive,0
<username> your attend at the atl airport are awesome! veri help with all the cancel flightlat this morn ,positive,0
<username> thank you!! miss you all so so much!! is this the link to the blog? or has that changed?,positive,0
<username> what a realli great &amp  flatter stori about you! you should be very proud    http   t co  br t qcxk  via <username> ,positive,0
<username> you guy are so clever 😃 http   t co qn odugfqk,positive,0
<username> love you guy  but pl get some direct rout la to aus!,positive,0
<username> is the best way to re unit me with my one true love  shop in usa' fashion capit #newyork #unitedvusa http   t co rbn stuij ,positive,0
<username> ok  gotcha! ✈️😃👍,positive,0
thank u 😘 “<username>  <username> but of course! safeti is alway  st!  we'll make sure to handl her with care and love!    ”,positive,0
<username> give cyndi &amp  troy each a gold star ,positive,0
<username> total would have     but the outsid view was even more camera readi haha #evenmorespac #evenmoreview http   t co dxux dbfd ,positive,0
<username> you delay a connect for custom servic today now i'll be abl to pay my final respect to a dear famili member  thank you   ,positive,0
<username> i will  i love fli with you all  great servic ,positive,0
<username> i would appreci that   thank you ,positive,0
<username> i'm glad <username> retweet otherwis you would have to ignor the numer tweet i sent  you all are fuck amaz,positive,0
<username> on time today and from phl! nice work! #thereisafirstforeveryth,positive,0
<username> your ticket agent at gate   in provid airport rock tonight  especi kristi  sorri if that is not the correct spell ,positive,0
<username> thank for two smooth  safe and fast flights! #boston #houston #luvswa http   t co elhxuv uj ,positive,0
<username> ye  thank for check  veri cramp  but got on &amp  made it safe  fli back tomorrow at  pm  http   t co csddccmvbd,positive,0
<username> baggag check in and in flight crew the friendliest ever flight#    ogg to lax !!!,positive,0
<username> thank you so much ,positive,0
<username> thank you for final make your board pass work with passbook,positive,0
 <username> thi flight attend was extrem help to a woman who had a hard time walk  veri touching!,positive,0
<username> thanks! are they realli open      am     pm everi day? ani way to check they are open before go all the way there? thank ,positive,0
don't show these to larri fedora  rt <username>  our fleet' on fleek  http   t co qqlzk jkzr,positive,0
<username> we got it  thank ,positive,0
<username> it's only because i'm wear #truebluecolors!,positive,0
<username> thank you! i tri that and they said they didn't have it  anywher els to try?,positive,0
<username> we call and were abl to get reschedul  thank you for the quick respons today!!,positive,0
<username> <username> y'all are better then <username>,positive,0
<username> i know that  thank  evalu further          chairman,positive,0
<username> #orthodoc on call to in flight! glad to have been of service!,positive,0
<username> just ad #passbook support to their io application! final  i get to add them to my collect  http   t co lednocdqe,positive,0
<username> thank you,positive,0
<username> thank to the gent on the phone who fix my bo mco flight and the fee waiver! a    now    #flyfi ! i forget her name   ,positive,1
kudo well deserved! just wish the rest of my <username> experi today measur up to their example!,positive,0
<username> thanks!,positive,0
<username> karen riedel is a rock star employe and a miracl worker   i realli appreci her help this morning!,positive,0
<username> thank for your help! #jetbluesofli,positive,0
<username> airway reveal 'bluemanity' liveri   travelpuls http   t co fttfyfmvco,positive,0
<username> i wish you all the best of luck     i'm enjoy the luxuri free!! amount of leg space rn  thank,positive,0
<username> luckili  the peopl work the bso at chicago midway have been very attent and found our bag in punta cana ,positive,0
<username> <username> sound like a date!,positive,0
<username> don't know her last name  but karen at your call center is terrif   friendli  help   terrif repres  kudo ,positive,0
<username> thank you!,positive,0
<username> that would be great  thank you! i'll send it over when you follow ,positive,0
<username> thank ,positive,0
<username> this is lovely!,positive,0
<username> can't wait for the trip  thank for get me there!,positive,0
<username> gorgeou day  hope the flight back tomorrow am is just as pleasant! thank,positive,0
<username> thank you so much its been a very stress day,positive,0
<username>   yep   they'v been good   now can you make that      flight to mci wait just a tick    😃,positive,0
<username> ye #lhrt  loung is fantast  if only the us one could be remot similar!,positive,0
<username>   just talk to reserv  must congratul to them  veri friendli   good for usair  the onli airlin we fli ,positive,0
<username> love your tv ad with the girl danc  make me laugh everi time  and now i want to take a trip!    ,positive,0
<username> i have a littl more time then that  lol  well actual a lot more     day more  but i'm just excited!!,positive,0
<username> i love my companion pass  qualifi  th year    #hollymai,positive,0
<username> #success made flight   pleas thank the crew of     great time recoveri,positive,0
<username>       thank for the   hour layov in la too👍 ice on the cake  at least your staff was courteou and help   not #unreal,positive,0
<username> they arriv late flight but pilot got us to dia on time  #impress #outstand #greatservic #allgood,positive,0
<username> would be cool if the best airlin compani hook me up with <username> ticket for vega   ,positive,0
<username> would you say a delay is more likely? thank so much ,positive,0
<username> thank you! good servic  safe flight        way home!,positive,0
<username> pleas to be a premier platinum,positive,0
<username> that' an awesom librari ,positive,0
<username> awesom staff at the  check in desk! they had a paper airplan race for a sw gift card to keep ppl entertain during delay,positive,0
<username> thing happen it's ok just wish i was on the beach and not in the airport,positive,0
"<username> ""airport snow remov method #     ""
keep up the good work folk  this is where cessna' becom    's! http   t co  v tmusjvu",positive,0
<username> he has no prioriti and iov it,positive,0
<username> woohoo that just made my day  i look and just couldn't find that  thank you!,positive,0
<username> know what up! that #blackhistorymonth commerci  just anoth thing to add to reason why i fli with #southwestairlin,positive,0
<username> thanks!,positive,0
<username> is having a sale! i'm delighted!,positive,0
<username> haha no worri you guy are the best!     for spell my name correctli,positive,0
<username> final rectifi my flight situation! thank again,positive,0
<username> i manag to get sort out over the phone  good luck deal with the snow in texas!,positive,0
<username> <username> first class all the way!!💺✈️ head to <username> http   t co kdmq jp  ,positive,0
<username> elizabeth at washington dull just hook me up with a new connect flight at my gate! i'm super pleased!,positive,0
<username> thank to betti work gate at ilm and love gate agent here in clt help me get home   phx tonight instead of tomorrow,positive,0
<username> fantastic! thank you!,positive,0
<username> i'll see you on board again soon!,positive,0
<username> thank you for your empathi there is more to this stori than just the luggag but thank you for reach out,positive,0
<username> thank     ,positive,0
<username> is the best!  can't wait to use my travel bank $ for a fun trip ,positive,0
<username> dm sent  thank for the help!,positive,0
<username> wish i can afford to fli with you next friday  go back home   love everyth  about your airlin,positive,0
<username> despit my bag not make it to newark good inform email track updat help!,positive,0
<username> if i tell you i like that <username> pick  will that get me that bump to first class?   ,positive,0
<username> your terri is our hero! got my husband back thru secur to retriev cellphon left on plane in austin  terri #      u rock!,positive,0
<username> you're good  thank you!,positive,0
<username> left my comput on the plane  two week late flightr they found it and sent it to me  #greatservic   #happi #custom,positive,0
<username> to offer servic from daytona beach to new york   albani busi review http   t co duhbj  jhx,positive,0
<username> thx  just dm'd  conf #' mqxc   &amp  mpwnc   ani help appreci,positive,0
"<username> no worri about the tweet  we all should do what we can to make sure we  as in your tag line  ""fli the friendli ski """,positive,0
<username>   am i dreaming? did you realli just open up a rout between dalla and austin?! and does this mean houston might be next?,positive,0
<username> aw okay thank,positive,0
<username> ok  thank you! have a great night aa team!,positive,0
<username> thank for the upgrad  pleas tri to get my compani to approv more busi class travel ,positive,0
<username> greatest newark gate agent ever  david dean  norma sedholm and luz calderon just made me feel like a king  #americanairlin,positive,0
<username> got anoth flight  thank you,positive,0
<username> amaz fli over        mile on #unitedairlin &amp  allianc last year  still got jilt out of status! #moneyelsewher,positive,0
<username> <username> major issu get out of boston  but your crew has been except  let' see how thing roll out in philli ,positive,0
<username> it was amaz  and arriv an hour earli  you'r too good to me ,positive,0
<username> yay  thanks! appreci the help  i know it's nut right now with the cold and ice!,positive,0
<username> aww thank aa  dfw was on gma up here this am  so i understand   btw a a is my airlin when im abl to trv  love you guy   ,positive,0
<username> thank you  finger cross ,positive,0
<username> has the most incred custom servic i'v ever experienced! so refreshing!,positive,0
<username> got back eventually! wa a rollercoast  onc i got to the airport &amp  got to speak to someon thing got fix very quick ,positive,0
<username> your crew on      tonight was outstand  god bless them and the medic train passeng on board ,positive,0
<username> just bought tix for atx   dalla rout   thank for ad that! love yr airlin &amp  yr websit is best transact site ever,positive,0
<username> thank,positive,0
<username> i'm fli with your competitor today  start with an u and end with d  i will never make that mistak again  #americanforlif,positive,0
<username> thank jt,positive,0
<username> thank you! dming now ,positive,0
<username> thi has to be the best video i have seen ever!   #teamspirit http   t co x jena nye,positive,0
<username> airway corpor  nasdaq jblu  reach on new high rang       streetwis report http   t co c tpdkqulm,positive,0
<username> hello #southwestair i'm  happi to be fli with you this morn dal mdw #     look forward to a comfort fight,positive,0
<username> realli wish you'd fli out of #fargo <username> those fare are amaz,positive,0
<username> big thank to your team  famili emerg  same day ticket  experi was excel   st time fli with yall  not my last!,positive,0
<username> i would love for you to fli my best friend home to pvd for a weekend  😊 http   t co ch nmjymgh,positive,0
<username> hi! just want to see if you have any new rout plan this year for newark  love fli you guy and hope to do so more!,positive,0
<username> ha ha! can i get a wake up call at board time please?  larg coffe  extralight extra sweet please!,positive,0
<username> sign me up!,positive,0
 <username> you've got a mess here at dtw but your staff is doing great ,positive,0
<username>  your terri is our hero   got my husband back thru secur to retriev his cellphon in austin  terri  #       you rock!,positive,0
veri quick! ty  <username>  <username> i am sorri to hear this  can you pleas follow and dm me the detail of what transpired? ^jh,positive,0
<username> sent     curiou to see what kind of comp we get ,positive,0
<username> thank you! it' #      from bwi  keep see differ stat  from delay to await take off to delay   ,positive,0
<username> sound like fun !,positive,1
<username> thank for a great flight from la to boston! pilot did a great job land in the snow  can we go back to la now? #serious,positive,0
<username> start includ pto in your getaway packag and i'm all in,positive,0
<username> follow me pleas this airlin is beautiful ♥,positive,0
<username> thank lindsey &amp  the southwest twitter team for great servic &amp  a speedi resolut #luvag #swa,positive,0
<username> flt      crew  #orangecounti to #denver is the #best! weather delay but pilot just invit the kid to see the cockpit! #luv,positive,0
<username> you are lucki to have peopl like annamari and norri at bwi  i hope they get recogn for excel cust  servic,positive,0
<username> thank for the information!,positive,0
<username> you should know the crew today on flight #     au to pdx was awesome! #swa,positive,0
<username> i did not! she' a woman who' a lead  she was work at gate c   ,positive,0
“<username>  <username> those are very beauti photos!” thx! would market dept be interest in buying?,positive,0
<username> ye thank you  appreci u check   ,positive,0
<username> thank you! my lost item was locat at ord and is being return to me ,positive,0
<username> done!! thank you so much!!,positive,0
<username> thank for follow up  it final worked!! finger cross the new flight work ,positive,0
<username> what an awesom flight dalla   ny  virgin america refus bc of my child' peanut allergi but u guy didn't  thanks! 👍😊,positive,0
<username> club in denver is dope 👌,positive,0
<username> thank you for all the help!   p you guy are the best   #americanairlin #americanair,positive,0
<username> we don't need anybodi else!,positive,0
